driver_name,code,driver_nat,circuitRef,year,round,starting_pos,finishing_pos,laps,quali_mean,driver_age,driver_dnf,car_dnf
Sauber,WEH,German,interlagos,2017.0,19.0,15.0,14.0,70.0,70.678,23.0,0,0
Sauber,WEH,German,suzuka,2017.0,16.0,17.0,15.0,51.0,91.885,23.0,0,0
Sauber,WEH,German,yas_marina,2017.0,20.0,18.0,14.0,54.0,99.93,23.0,0,0
Sauber,WEH,German,rodriguez,2017.0,18.0,13.0,14.0,69.0,79.333,23.0,0,0
Sauber,WEH,German,americas,2017.0,17.0,14.0,19.0,5.0,97.179,23.0,1,0
Sauber,WEH,German,red_bull_ring,2017.0,9.0,20.0,14.0,70.0,67.011,23.0,0,0
Sauber,WEH,German,sochi,2017.0,4.0,17.0,16.0,50.0,97.332,23.0,0,0
Sauber,WEH,German,baku,2017.0,8.0,14.0,10.0,51.0,104.46,23.0,0,0
Sauber,GIO,Italian,albert_park,2017.0,1.0,16.0,12.0,55.0,86.419,24.0,0,0
Sauber,GIO,Italian,shanghai,2017.0,2.0,18.0,19.0,3.0,94.963,24.0,1,0
Sauber,LEC,Monegasque,albert_park,2018.0,1.0,18.0,13.0,58.0,84.636,21.0,0,0
Sauber,LEC,Monegasque,bahrain,2018.0,2.0,19.0,12.0,56.0,91.42,21.0,0,0
Sauber,LEC,Monegasque,catalunya,2018.0,5.0,14.0,10.0,64.0,78.7855,21.0,0,0
Sauber,LEC,Monegasque,monaco,2018.0,6.0,14.0,18.0,70.0,72.7715,21.0,1,0
Sauber,LEC,Monegasque,villeneuve,2018.0,7.0,13.0,10.0,67.0,72.803,21.0,0,0
Sauber,LEC,Monegasque,silverstone,2018.0,10.0,9.0,19.0,18.0,87.87700000000001,21.0,0,1
Sauber,LEC,Monegasque,hockenheimring,2018.0,11.0,9.0,15.0,66.0,72.92966666666666,21.0,0,0
Sauber,LEC,Monegasque,hungaroring,2018.0,12.0,17.0,20.0,0.0,78.817,21.0,0,1
Sauber,LEC,Monegasque,spa,2018.0,13.0,12.0,18.0,0.0,103.858,21.0,1,0
Sauber,LEC,Monegasque,monza,2018.0,14.0,15.0,11.0,52.0,81.889,21.0,0,0
Sauber,LEC,Monegasque,marina_bay,2018.0,15.0,13.0,9.0,60.0,98.9765,21.0,0,0
Sauber,LEC,Monegasque,shanghai,2018.0,3.0,19.0,19.0,56.0,94.454,21.0,0,0
Sauber,LEC,Monegasque,interlagos,2018.0,20.0,7.0,7.0,71.0,68.498,21.0,0,0
Sauber,LEC,Monegasque,suzuka,2018.0,17.0,10.0,18.0,38.0,89.785,21.0,0,1
Sauber,LEC,Monegasque,yas_marina,2018.0,21.0,8.0,7.0,55.0,96.647,21.0,0,0
Sauber,LEC,Monegasque,rodriguez,2018.0,19.0,9.0,7.0,69.0,76.457,21.0,0,0
Sauber,LEC,Monegasque,ricard,2018.0,8.0,8.0,10.0,53.0,92.40933333333334,21.0,0,0
Sauber,LEC,Monegasque,americas,2018.0,18.0,9.0,15.0,31.0,94.58133333333335,21.0,1,0
Sauber,LEC,Monegasque,red_bull_ring,2018.0,9.0,18.0,9.0,70.0,64.973,21.0,0,0
Sauber,LEC,Monegasque,sochi,2018.0,16.0,7.0,7.0,53.0,93.61033333333334,21.0,0,0
Sauber,LEC,Monegasque,baku,2018.0,4.0,13.0,6.0,51.0,103.913,21.0,0,0
Sauber,ZHO,Chinese,albert_park,2024.0,3.0,19.0,15.0,57.0,78.188,25.0,0,0
Sauber,ZHO,Chinese,bahrain,2024.0,1.0,17.0,11.0,56.0,90.757,25.0,0,0
Sauber,ZHO,Chinese,catalunya,2024.0,10.0,15.0,13.0,65.0,72.809,25.0,0,0
Sauber,ZHO,Chinese,monaco,2024.0,8.0,18.0,16.0,76.0,73.028,25.0,0,0
Sauber,ZHO,Chinese,villeneuve,2024.0,9.0,0.0,15.0,69.0,74.292,25.0,0,0
Sauber,ZHO,Chinese,silverstone,2024.0,12.0,14.0,18.0,50.0,89.52850000000001,25.0,0,0
Sauber,ZHO,Chinese,hungaroring,2024.0,13.0,18.0,19.0,69.0,78.037,25.0,0,0
Sauber,ZHO,Chinese,spa,2024.0,14.0,19.0,19.0,5.0,117.775,25.0,0,1
Sauber,ZHO,Chinese,monza,2024.0,16.0,20.0,18.0,52.0,81.445,25.0,0,0
Sauber,ZHO,Chinese,marina_bay,2024.0,18.0,20.0,15.0,61.0,92.054,25.0,0,0
Sauber,ZHO,Chinese,shanghai,2024.0,5.0,16.0,14.0,56.0,95.505,25.0,0,0
Sauber,ZHO,Chinese,interlagos,2024.0,21.0,19.0,15.0,69.0,92.263,25.0,0,0
Sauber,ZHO,Chinese,imola,2024.0,7.0,17.0,15.0,62.0,76.834,25.0,0,0
Sauber,ZHO,Chinese,suzuka,2024.0,4.0,20.0,18.0,12.0,90.143,25.0,0,1
Sauber,ZHO,Chinese,yas_marina,2024.0,24.0,15.0,13.0,57.0,83.88,25.0,0,0
Sauber,ZHO,Chinese,rodriguez,2024.0,20.0,19.0,15.0,70.0,78.072,25.0,0,0
Sauber,ZHO,Chinese,zandvoort,2024.0,15.0,17.0,20.0,70.0,73.261,25.0,0,0
Sauber,ZHO,Chinese,americas,2024.0,19.0,18.0,19.0,55.0,94.228,25.0,0,0
Sauber,ZHO,Chinese,red_bull_ring,2024.0,11.0,20.0,17.0,70.0,66.061,25.0,0,0
Sauber,ZHO,Chinese,baku,2024.0,17.0,17.0,14.0,51.0,104.246,25.0,0,0
Sauber,ZHO,Chinese,jeddah,2024.0,2.0,20.0,18.0,49.0,141.611,25.0,0,0
Sauber,ZHO,Chinese,losail,2024.0,23.0,12.0,8.0,57.0,81.80199999999999,25.0,0,0
Sauber,ZHO,Chinese,miami,2024.0,6.0,19.0,14.0,57.0,88.824,25.0,0,0
Sauber,ZHO,Chinese,vegas,2024.0,22.0,13.0,13.0,50.0,93.82249999999999,25.0,0,0
Sauber,RAI,Finnish,albert_park,2019.0,1.0,9.0,8.0,57.0,82.54299999999999,40.0,0,0
Sauber,RAI,Finnish,bahrain,2019.0,2.0,8.0,7.0,57.0,89.484,40.0,0,0
Sauber,RAI,Finnish,bahrain,2020.0,15.0,17.0,15.0,56.0,89.81,41.0,0,0
Sauber,RAI,Finnish,bahrain,2020.0,16.0,18.0,14.0,87.0,54.963,41.0,0,0
Sauber,RAI,Finnish,bahrain,2021.0,1.0,14.0,11.0,56.0,91.3925,42.0,0,0
Sauber,RAI,Finnish,catalunya,2019.0,5.0,14.0,14.0,66.0,77.96000000000001,40.0,0,0
Sauber,RAI,Finnish,catalunya,2020.0,6.0,14.0,14.0,65.0,77.5915,41.0,0,0
Sauber,RAI,Finnish,catalunya,2021.0,4.0,17.0,12.0,65.0,78.917,42.0,0,0
Sauber,RAI,Finnish,istanbul,2020.0,14.0,8.0,15.0,57.0,115.92900000000002,41.0,0,0
Sauber,RAI,Finnish,istanbul,2021.0,16.0,17.0,12.0,57.0,87.525,42.0,0,0
Sauber,RAI,Finnish,monaco,2019.0,6.0,14.0,17.0,77.0,72.054,40.0,0,0
Sauber,RAI,Finnish,monaco,2021.0,5.0,14.0,11.0,77.0,71.7705,42.0,0,0
Sauber,RAI,Finnish,villeneuve,2019.0,7.0,16.0,15.0,69.0,72.23,40.0,0,0
Sauber,RAI,Finnish,silverstone,2019.0,10.0,12.0,8.0,52.0,86.552,40.0,0,0
Sauber,RAI,Finnish,silverstone,2020.0,4.0,16.0,17.0,51.0,87.366,41.0,0,0
Sauber,RAI,Finnish,silverstone,2020.0,5.0,20.0,15.0,51.0,88.493,41.0,0,0
Sauber,RAI,Finnish,silverstone,2021.0,10.0,13.0,15.0,51.0,88.062,42.0,0,0
Sauber,RAI,Finnish,hockenheimring,2019.0,11.0,5.0,12.0,64.0,72.70766666666667,40.0,0,0
Sauber,RAI,Finnish,hungaroring,2019.0,12.0,10.0,7.0,69.0,76.355,40.0,0,0
Sauber,RAI,Finnish,hungaroring,2020.0,3.0,20.0,15.0,69.0,76.614,41.0,0,0
Sauber,RAI,Finnish,hungaroring,2021.0,11.0,13.0,10.0,69.0,77.5585,42.0,0,0
Sauber,RAI,Finnish,spa,2019.0,13.0,6.0,16.0,43.0,104.84633333333333,40.0,0,0
Sauber,RAI,Finnish,spa,2020.0,7.0,16.0,12.0,44.0,103.743,41.0,0,0
Sauber,RAI,Finnish,spa,2021.0,12.0,0.0,18.0,1.0,124.452,42.0,0,0
Sauber,RAI,Finnish,monza,2019.0,14.0,0.0,15.0,52.0,80.5745,40.0,0,0
Sauber,RAI,Finnish,monza,2020.0,8.0,14.0,13.0,53.0,80.968,41.0,0,0
Sauber,RAI,Finnish,marina_bay,2019.0,15.0,12.0,18.0,49.0,99.156,40.0,1,0
Sauber,RAI,Finnish,shanghai,2019.0,3.0,13.0,9.0,55.0,93.77199999999999,40.0,0,0
Sauber,RAI,Finnish,interlagos,2019.0,20.0,8.0,4.0,71.0,69.03933333333333,40.0,0,0
Sauber,RAI,Finnish,interlagos,2021.0,19.0,0.0,12.0,70.0,69.5505,42.0,0,0
Sauber,RAI,Finnish,nurburgring,2020.0,11.0,19.0,12.0,60.0,87.817,41.0,0,0
Sauber,RAI,Finnish,imola,2020.0,13.0,18.0,9.0,63.0,75.953,41.0,0,0
Sauber,RAI,Finnish,imola,2021.0,2.0,16.0,13.0,63.0,75.974,42.0,0,0
Sauber,RAI,Finnish,suzuka,2019.0,17.0,13.0,12.0,51.0,89.497,40.0,0,0
Sauber,RAI,Finnish,yas_marina,2019.0,21.0,17.0,13.0,54.0,98.383,40.0,0,0
Sauber,RAI,Finnish,yas_marina,2020.0,17.0,15.0,12.0,54.0,97.555,41.0,0,0
Sauber,RAI,Finnish,yas_marina,2021.0,22.0,18.0,19.0,25.0,84.779,42.0,0,1
Sauber,RAI,Finnish,rodriguez,2019.0,18.0,14.0,19.0,58.0,77.096,40.0,0,1
Sauber,RAI,Finnish,rodriguez,2021.0,18.0,10.0,8.0,70.0,77.782,42.0,0,0
Sauber,RAI,Finnish,ricard,2019.0,8.0,12.0,7.0,52.0,90.7525,40.0,0,0
Sauber,RAI,Finnish,ricard,2021.0,7.0,17.0,17.0,52.0,93.354,42.0,0,0
Sauber,RAI,Finnish,americas,2019.0,19.0,17.0,11.0,55.0,94.369,40.0,0,0
Sauber,RAI,Finnish,americas,2021.0,17.0,15.0,13.0,55.0,96.311,42.0,0,0
Sauber,RAI,Finnish,red_bull_ring,2019.0,9.0,6.0,9.0,70.0,64.279,40.0,0,0
Sauber,RAI,Finnish,red_bull_ring,2020.0,1.0,19.0,14.0,53.0,65.224,41.0,0,1
Sauber,RAI,Finnish,red_bull_ring,2020.0,2.0,16.0,11.0,70.0,81.14,41.0,0,0
Sauber,RAI,Finnish,red_bull_ring,2021.0,8.0,18.0,11.0,70.0,65.429,42.0,0,0
Sauber,RAI,Finnish,red_bull_ring,2021.0,9.0,16.0,15.0,70.0,65.009,42.0,0,0
Sauber,RAI,Finnish,sochi,2019.0,16.0,15.0,13.0,53.0,94.84,40.0,0,0
Sauber,RAI,Finnish,sochi,2020.0,10.0,19.0,14.0,52.0,95.267,41.0,0,0
Sauber,RAI,Finnish,sochi,2021.0,15.0,13.0,8.0,53.0,109.586,42.0,0,0
Sauber,RAI,Finnish,baku,2019.0,4.0,0.0,10.0,50.0,141.611,40.0,0,0
Sauber,RAI,Finnish,baku,2021.0,6.0,14.0,10.0,51.0,102.755,42.0,0,0
Sauber,RAI,Finnish,portimao,2020.0,12.0,16.0,11.0,65.0,78.201,41.0,0,0
Sauber,RAI,Finnish,portimao,2021.0,3.0,15.0,20.0,1.0,79.78,42.0,1,0
Sauber,RAI,Finnish,mugello,2020.0,9.0,13.0,9.0,59.0,76.9565,41.0,0,0
Sauber,RAI,Finnish,jeddah,2021.0,21.0,12.0,15.0,49.0,88.87049999999999,42.0,0,0
Sauber,RAI,Finnish,losail,2021.0,20.0,16.0,14.0,56.0,83.156,42.0,0,0
Sauber,KUB,Polish,monza,2021.0,14.0,17.0,14.0,53.0,82.53,37.0,0,0
Sauber,KUB,Polish,zandvoort,2021.0,13.0,16.0,15.0,70.0,71.301,37.0,0,0
Sauber,BOT,Finnish,albert_park,2022.0,3.0,12.0,8.0,58.0,79.3305,33.0,0,0
Sauber,BOT,Finnish,albert_park,2023.0,3.0,0.0,11.0,58.0,78.714,34.0,0,0
Sauber,BOT,Finnish,bahrain,2022.0,1.0,6.0,6.0,57.0,91.73200000000001,33.0,0,0
Sauber,BOT,Finnish,bahrain,2023.0,1.0,12.0,8.0,57.0,91.4735,34.0,0,0
Sauber,BOT,Finnish,catalunya,2022.0,6.0,7.0,6.0,66.0,80.00533333333334,33.0,0,0
Sauber,BOT,Finnish,catalunya,2023.0,7.0,16.0,19.0,65.0,73.977,34.0,0,0
Sauber,BOT,Finnish,monaco,2022.0,7.0,12.0,9.0,64.0,73.225,33.0,0,0
Sauber,BOT,Finnish,monaco,2023.0,6.0,15.0,11.0,77.0,72.8315,34.0,0,0
Sauber,BOT,Finnish,villeneuve,2022.0,9.0,11.0,7.0,70.0,90.23849999999999,33.0,0,0
Sauber,BOT,Finnish,villeneuve,2023.0,8.0,14.0,10.0,70.0,82.0765,34.0,0,0
Sauber,BOT,Finnish,silverstone,2022.0,10.0,12.0,17.0,20.0,102.814,33.0,0,1
Sauber,BOT,Finnish,silverstone,2023.0,10.0,20.0,12.0,52.0,89.798,34.0,0,0
Sauber,BOT,Finnish,hungaroring,2022.0,13.0,8.0,20.0,65.0,78.51233333333333,33.0,0,1
Sauber,BOT,Finnish,hungaroring,2023.0,11.0,7.0,12.0,69.0,77.79066666666667,34.0,0,0
Sauber,BOT,Finnish,spa,2022.0,14.0,13.0,19.0,1.0,107.866,33.0,1,0
Sauber,BOT,Finnish,spa,2023.0,12.0,13.0,12.0,44.0,117.089,34.0,0,0
Sauber,BOT,Finnish,monza,2022.0,16.0,15.0,13.0,52.0,82.2445,33.0,0,0
Sauber,BOT,Finnish,monza,2023.0,14.0,14.0,10.0,51.0,82.0945,34.0,0,0
Sauber,BOT,Finnish,marina_bay,2022.0,17.0,15.0,11.0,59.0,116.083,33.0,0,0
Sauber,BOT,Finnish,marina_bay,2023.0,15.0,16.0,17.0,51.0,92.809,34.0,0,1
Sauber,BOT,Finnish,interlagos,2022.0,21.0,14.0,9.0,71.0,75.486,33.0,0,0
Sauber,BOT,Finnish,interlagos,2023.0,20.0,18.0,16.0,39.0,70.955,34.0,0,1
Sauber,BOT,Finnish,imola,2022.0,4.0,7.0,5.0,63.0,83.68333333333332,33.0,0,0
Sauber,BOT,Finnish,suzuka,2022.0,18.0,12.0,15.0,28.0,90.9675,33.0,0,0
Sauber,BOT,Finnish,suzuka,2023.0,16.0,16.0,20.0,7.0,91.049,34.0,1,0
Sauber,BOT,Finnish,yas_marina,2022.0,22.0,18.0,15.0,57.0,85.892,33.0,0,0
Sauber,BOT,Finnish,yas_marina,2023.0,22.0,18.0,19.0,57.0,84.788,34.0,0,0
Sauber,BOT,Finnish,rodriguez,2022.0,20.0,6.0,10.0,70.0,78.89533333333333,33.0,0,0
Sauber,BOT,Finnish,rodriguez,2023.0,19.0,9.0,15.0,71.0,78.15899999999999,34.0,0,0
Sauber,BOT,Finnish,ricard,2022.0,12.0,11.0,14.0,53.0,93.043,33.0,0,0
Sauber,BOT,Finnish,zandvoort,2022.0,15.0,16.0,19.0,53.0,71.961,33.0,0,1
Sauber,BOT,Finnish,zandvoort,2023.0,13.0,18.0,14.0,72.0,82.26,34.0,0,0
Sauber,BOT,Finnish,americas,2022.0,19.0,7.0,19.0,16.0,96.462,33.0,0,1
Sauber,BOT,Finnish,americas,2023.0,18.0,13.0,12.0,56.0,95.97,34.0,0,0
Sauber,BOT,Finnish,red_bull_ring,2022.0,11.0,0.0,11.0,70.0,66.3805,33.0,0,0
Sauber,BOT,Finnish,red_bull_ring,2023.0,9.0,14.0,15.0,70.0,65.7215,34.0,0,0
Sauber,BOT,Finnish,baku,2022.0,8.0,15.0,11.0,50.0,104.461,33.0,0,0
Sauber,BOT,Finnish,baku,2023.0,4.0,13.0,18.0,50.0,102.4205,34.0,0,0
Sauber,BOT,Finnish,jeddah,2022.0,2.0,8.0,15.0,36.0,89.42333333333333,33.0,0,1
Sauber,BOT,Finnish,jeddah,2023.0,2.0,14.0,18.0,49.0,89.7985,34.0,0,0
Sauber,BOT,Finnish,losail,2023.0,17.0,9.0,8.0,57.0,85.46433333333333,34.0,0,0
Sauber,BOT,Finnish,miami,2022.0,5.0,5.0,7.0,57.0,90.02366666666667,33.0,0,0
Sauber,BOT,Finnish,miami,2023.0,5.0,10.0,13.0,57.0,87.714,34.0,0,0
Sauber,BOT,Finnish,vegas,2023.0,21.0,7.0,17.0,50.0,93.87966666666667,34.0,0,0
Sauber,GIO,Italian,albert_park,2019.0,1.0,14.0,15.0,57.0,82.57249999999999,26.0,0,0
Sauber,GIO,Italian,bahrain,2019.0,2.0,16.0,11.0,57.0,90.026,26.0,0,0
Sauber,GIO,Italian,bahrain,2020.0,15.0,16.0,16.0,56.0,89.491,27.0,0,0
Sauber,GIO,Italian,bahrain,2020.0,16.0,14.0,13.0,87.0,54.45,27.0,0,0
Sauber,GIO,Italian,bahrain,2021.0,1.0,12.0,12.0,55.0,90.85300000000001,28.0,0,0
Sauber,GIO,Italian,catalunya,2019.0,5.0,18.0,16.0,66.0,78.664,26.0,0,0
Sauber,GIO,Italian,catalunya,2020.0,6.0,20.0,16.0,65.0,78.697,27.0,0,0
Sauber,GIO,Italian,catalunya,2021.0,4.0,14.0,15.0,65.0,78.4525,28.0,0,0
Sauber,GIO,Italian,istanbul,2020.0,14.0,10.0,20.0,11.0,119.33266666666667,27.0,0,1
Sauber,GIO,Italian,istanbul,2021.0,16.0,16.0,11.0,57.0,86.43,28.0,0,0
Sauber,GIO,Italian,monaco,2019.0,6.0,18.0,19.0,76.0,72.0805,26.0,0,0
Sauber,GIO,Italian,monaco,2021.0,5.0,10.0,10.0,77.0,71.61533333333334,28.0,0,0
Sauber,GIO,Italian,villeneuve,2019.0,7.0,12.0,13.0,69.0,72.12899999999999,26.0,0,0
Sauber,GIO,Italian,silverstone,2019.0,10.0,11.0,18.0,18.0,86.48400000000001,26.0,0,1
Sauber,GIO,Italian,silverstone,2020.0,4.0,15.0,14.0,52.0,87.164,27.0,0,0
Sauber,GIO,Italian,silverstone,2020.0,5.0,19.0,17.0,51.0,88.433,27.0,0,0
Sauber,GIO,Italian,silverstone,2021.0,10.0,15.0,13.0,51.0,87.606,28.0,0,0
Sauber,GIO,Italian,hockenheimring,2019.0,11.0,11.0,13.0,64.0,72.97800000000001,26.0,0,0
Sauber,GIO,Italian,hungaroring,2019.0,12.0,17.0,18.0,68.0,76.849,26.0,0,0
Sauber,GIO,Italian,hungaroring,2020.0,3.0,19.0,17.0,69.0,76.506,27.0,0,0
Sauber,GIO,Italian,hungaroring,2021.0,11.0,0.0,13.0,69.0,77.67949999999999,28.0,0,0
Sauber,GIO,Italian,spa,2019.0,13.0,18.0,18.0,42.0,105.637,26.0,1,0
Sauber,GIO,Italian,spa,2020.0,7.0,18.0,18.0,9.0,103.95,27.0,1,0
Sauber,GIO,Italian,spa,2021.0,12.0,14.0,13.0,1.0,122.306,28.0,0,0
Sauber,GIO,Italian,monza,2019.0,14.0,10.0,9.0,52.0,80.58699999999999,26.0,0,0
Sauber,GIO,Italian,monza,2020.0,8.0,18.0,16.0,53.0,81.206,27.0,0,0
Sauber,GIO,Italian,monza,2021.0,14.0,7.0,13.0,53.0,80.91033333333333,28.0,0,0
Sauber,GIO,Italian,marina_bay,2019.0,15.0,10.0,10.0,61.0,98.9845,26.0,0,0
Sauber,GIO,Italian,interlagos,2019.0,20.0,12.0,5.0,71.0,69.047,26.0,0,0
Sauber,GIO,Italian,interlagos,2021.0,19.0,13.0,14.0,70.0,69.78450000000001,28.0,0,0
Sauber,GIO,Italian,nurburgring,2020.0,11.0,14.0,10.0,60.0,87.23400000000001,27.0,0,0
Sauber,GIO,Italian,imola,2020.0,13.0,20.0,10.0,63.0,76.208,27.0,0,0
Sauber,GIO,Italian,imola,2021.0,2.0,17.0,14.0,62.0,76.122,28.0,0,0
Sauber,GIO,Italian,suzuka,2019.0,17.0,11.0,14.0,51.0,89.429,26.0,0,0
Sauber,GIO,Italian,yas_marina,2019.0,21.0,16.0,16.0,54.0,98.114,26.0,0,0
Sauber,GIO,Italian,yas_marina,2020.0,17.0,14.0,16.0,54.0,97.6615,27.0,0,0
Sauber,GIO,Italian,yas_marina,2021.0,22.0,14.0,17.0,33.0,84.1845,28.0,0,1
Sauber,GIO,Italian,rodriguez,2019.0,18.0,15.0,14.0,70.0,77.5315,26.0,0,0
Sauber,GIO,Italian,rodriguez,2021.0,18.0,11.0,11.0,70.0,78.0935,28.0,0,0
Sauber,GIO,Italian,ricard,2019.0,8.0,10.0,16.0,52.0,91.66933333333334,26.0,0,0
Sauber,GIO,Italian,ricard,2021.0,7.0,13.0,15.0,52.0,92.2675,28.0,0,0
Sauber,GIO,Italian,zandvoort,2021.0,13.0,7.0,14.0,70.0,69.891,28.0,0,0
Sauber,GIO,Italian,americas,2019.0,19.0,16.0,14.0,55.0,94.226,26.0,0,0
Sauber,GIO,Italian,americas,2021.0,17.0,12.0,11.0,55.0,95.857,28.0,0,0
Sauber,GIO,Italian,red_bull_ring,2019.0,9.0,7.0,10.0,70.0,64.27433333333333,26.0,0,0
Sauber,GIO,Italian,red_bull_ring,2020.0,1.0,18.0,9.0,71.0,65.175,27.0,0,0
Sauber,GIO,Italian,red_bull_ring,2020.0,2.0,19.0,14.0,70.0,81.831,27.0,0,0
Sauber,GIO,Italian,red_bull_ring,2021.0,8.0,15.0,15.0,70.0,65.0025,28.0,0,0
Sauber,GIO,Italian,red_bull_ring,2021.0,9.0,15.0,14.0,70.0,64.9325,28.0,0,0
Sauber,GIO,Italian,sochi,2019.0,16.0,12.0,15.0,53.0,94.396,26.0,0,0
Sauber,GIO,Italian,sochi,2020.0,10.0,17.0,11.0,52.0,94.594,27.0,0,0
Sauber,GIO,Italian,sochi,2021.0,15.0,17.0,16.0,52.0,111.023,28.0,0,0
Sauber,GIO,Italian,baku,2019.0,4.0,17.0,12.0,50.0,102.31500000000001,26.0,0,0
Sauber,GIO,Italian,baku,2021.0,6.0,20.0,11.0,51.0,141.611,28.0,0,0
Sauber,GIO,Italian,portimao,2020.0,12.0,17.0,15.0,65.0,78.323,27.0,0,0
Sauber,GIO,Italian,portimao,2021.0,3.0,12.0,12.0,65.0,79.31299999999999,28.0,0,0
Sauber,GIO,Italian,mugello,2020.0,9.0,17.0,17.0,5.0,77.22,27.0,1,0
Sauber,GIO,Italian,jeddah,2021.0,21.0,10.0,9.0,50.0,88.75633333333333,28.0,0,0
Sauber,GIO,Italian,losail,2021.0,20.0,18.0,15.0,56.0,83.262,28.0,0,0
Sauber,ZHO,Chinese,albert_park,2022.0,3.0,14.0,11.0,58.0,80.0325,23.0,0,0
Sauber,ZHO,Chinese,albert_park,2023.0,3.0,17.0,9.0,58.0,78.54,24.0,0,0
Sauber,ZHO,Chinese,bahrain,2022.0,1.0,15.0,10.0,57.0,93.018,23.0,0,0
Sauber,ZHO,Chinese,bahrain,2023.0,1.0,13.0,16.0,56.0,91.544,24.0,0,0
Sauber,ZHO,Chinese,catalunya,2022.0,6.0,15.0,19.0,28.0,80.785,23.0,0,1
Sauber,ZHO,Chinese,catalunya,2023.0,7.0,13.0,9.0,66.0,73.599,24.0,0,0
Sauber,ZHO,Chinese,monaco,2022.0,7.0,20.0,16.0,63.0,75.606,23.0,0,0
Sauber,ZHO,Chinese,monaco,2023.0,6.0,19.0,13.0,77.0,73.523,24.0,0,0
Sauber,ZHO,Chinese,villeneuve,2022.0,9.0,10.0,8.0,70.0,87.94599999999998,23.0,0,0
Sauber,ZHO,Chinese,villeneuve,2023.0,8.0,20.0,16.0,69.0,83.342,24.0,0,0
Sauber,ZHO,Chinese,silverstone,2022.0,10.0,9.0,19.0,0.0,102.05,23.0,1,0
Sauber,ZHO,Chinese,silverstone,2023.0,10.0,17.0,15.0,52.0,90.123,24.0,0,0
Sauber,ZHO,Chinese,hungaroring,2022.0,13.0,12.0,13.0,69.0,78.773,23.0,0,0
Sauber,ZHO,Chinese,hungaroring,2023.0,11.0,5.0,16.0,69.0,77.60466666666667,24.0,0,0
Sauber,ZHO,Chinese,spa,2022.0,14.0,18.0,14.0,44.0,106.13149999999999,23.0,0,0
Sauber,ZHO,Chinese,spa,2023.0,12.0,17.0,13.0,44.0,120.832,24.0,0,0
Sauber,ZHO,Chinese,monza,2022.0,16.0,9.0,10.0,53.0,82.28999999999999,23.0,0,0
Sauber,ZHO,Chinese,monza,2023.0,14.0,16.0,14.0,51.0,82.39,24.0,0,0
Sauber,ZHO,Chinese,marina_bay,2022.0,17.0,14.0,20.0,6.0,115.4465,23.0,1,0
Sauber,ZHO,Chinese,marina_bay,2023.0,15.0,0.0,12.0,62.0,93.258,24.0,0,0
Sauber,ZHO,Chinese,interlagos,2022.0,21.0,13.0,12.0,71.0,75.197,23.0,0,0
Sauber,ZHO,Chinese,interlagos,2023.0,20.0,20.0,17.0,22.0,71.275,24.0,0,1
Sauber,ZHO,Chinese,imola,2022.0,4.0,0.0,15.0,62.0,80.582,23.0,0,0
Sauber,ZHO,Chinese,suzuka,2022.0,18.0,14.0,16.0,28.0,90.9235,23.0,0,0
Sauber,ZHO,Chinese,suzuka,2023.0,16.0,19.0,13.0,52.0,91.398,24.0,0,0
Sauber,ZHO,Chinese,yas_marina,2022.0,22.0,15.0,12.0,57.0,85.501,23.0,0,0
Sauber,ZHO,Chinese,yas_marina,2023.0,22.0,19.0,17.0,58.0,85.159,24.0,0,0
Sauber,ZHO,Chinese,rodriguez,2022.0,20.0,12.0,13.0,70.0,79.87950000000001,23.0,0,0
Sauber,ZHO,Chinese,rodriguez,2023.0,19.0,10.0,14.0,71.0,78.50200000000001,24.0,0,0
Sauber,ZHO,Chinese,ricard,2022.0,12.0,16.0,16.0,47.0,93.674,23.0,0,0
Sauber,ZHO,Chinese,zandvoort,2022.0,15.0,14.0,16.0,72.0,71.76499999999999,23.0,0,0
Sauber,ZHO,Chinese,zandvoort,2023.0,13.0,15.0,18.0,62.0,82.067,24.0,1,0
Sauber,ZHO,Chinese,americas,2022.0,19.0,18.0,12.0,56.0,96.813,23.0,0,0
Sauber,ZHO,Chinese,americas,2023.0,18.0,12.0,13.0,55.0,95.875,24.0,0,0
Sauber,ZHO,Chinese,red_bull_ring,2022.0,11.0,13.0,14.0,70.0,66.901,23.0,0,0
Sauber,ZHO,Chinese,red_bull_ring,2023.0,9.0,17.0,12.0,70.0,65.818,24.0,0,0
Sauber,ZHO,Chinese,baku,2022.0,8.0,14.0,18.0,23.0,103.7835,23.0,0,1
Sauber,ZHO,Chinese,baku,2023.0,4.0,15.0,19.0,36.0,102.642,24.0,0,1
Sauber,ZHO,Chinese,jeddah,2022.0,2.0,12.0,11.0,50.0,89.8985,23.0,0,0
Sauber,ZHO,Chinese,jeddah,2023.0,2.0,11.0,13.0,50.0,89.5575,24.0,0,0
Sauber,ZHO,Chinese,losail,2023.0,17.0,19.0,9.0,57.0,87.432,24.0,0,0
Sauber,ZHO,Chinese,miami,2022.0,5.0,17.0,20.0,6.0,91.02,23.0,0,1
Sauber,ZHO,Chinese,miami,2023.0,5.0,14.0,16.0,57.0,88.13550000000001,24.0,0,0
Sauber,ZHO,Chinese,vegas,2023.0,21.0,17.0,15.0,50.0,94.849,24.0,0,0
Aston Martin,ALO,Spanish,albert_park,2023.0,3.0,4.0,3.0,58.0,77.418,42.0,0,0
